IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.242.171.94,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,57,5.05
47.245.37.12,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,5.05
8.209.212.5,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,5.05
47.245.107.174,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,23,5.05
47.91.31.235,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,91,5.05
8.219.84.214,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.04
47.91.17.102,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,87,5.04
47.91.17.102,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,108,5.04
47.74.34.140,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,199,5.03
47.245.39.28,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,5.03
8.219.74.35,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,83,5.03
47.243.173.187,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,72,5.03
8.209.255.195,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,130,5.03
8.219.204.120,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.03
47.245.56.29,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,191,5.02
47.74.49.62,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,190,5.02
47.236.172.71,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,5.02
47.74.18.121,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,5.02
8.222.144.219,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,113,5.02
8.222.214.231,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,5.02
47.74.34.140,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,127,5.02
8.219.60.68,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,5.02
47.245.40.55,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,156,5.02
8.219.65.191,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,5.02
47.91.3.87,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,158,5.01
8.219.93.85,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,5.01
8.209.214.157,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,5.01
8.217.145.40,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,62,5.01
47.76.94.15,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,90,5.01
8.219.78.1,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,61,5.01
47.236.156.14,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,5
8.222.219.34,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,5
47.243.162.49,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,44,5
8.209.241.128,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,73,5
47.245.37.94,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,84,5
8.219.154.107,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,5
47.236.23.135,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,61,5
47.236.145.180,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,4.99
8.219.201.8,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,4.99
47.236.7.206,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,4.99
47.91.31.231,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,84,4.99
47.245.53.101,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,232,4.99
8.219.0.162,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,65,4.99
8.209.248.161,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,4.98
47.236.174.206,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,118,4.98
47.242.202.230,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,83,4.98
8.219.247.203,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,141,4.98
8.218.127.249,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,104,4.98
47.91.21.149,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,146,4.98
47.91.19.249,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,180,4.98
8.219.217.81,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,8,4.98
8.209.243.137,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,79,4.97
47.236.204.152,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,119,4.97
47.74.49.62,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,211,4.97
47.245.33.163,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,186,4.97
8.222.144.219,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,4.97
47.74.15.80,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,183,4.97
47.245.41.169,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,4.97
47.245.41.169,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,4.96
47.245.86.230,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,65,4.96
8.222.187.107,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,4.96
8.222.221.90,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,4.96
8.218.126.53,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,120,4.96
47.236.79.87,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,4.96
8.219.210.226,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,4.95
47.245.126.151,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,30,4.95
8.222.248.188,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,322,4.95
47.245.126.151,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,89,4.95
47.245.34.140,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,4.95
8.218.127.249,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,41,4.95
8.219.161.129,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,94,4.95
8.209.246.24,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,88,4.94
8.222.128.131,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,4.94
8.219.235.164,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,112,4.94
8.218.181.189,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,63,4.94
8.217.193.25,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,37,4.94
47.245.114.163,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,38,4.94
8.222.154.50,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,4.94
47.243.161.235,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,61,4.94
8.219.213.84,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,32,4.93
47.245.30.65,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,334,4.93
8.222.238.141,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,52,4.93
47.236.172.71,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,4.93
47.245.114.163,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,4.93
47.74.13.239,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,174,4.93
8.219.153.44,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,4.92
47.91.21.149,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,4.92
8.219.163.195,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,109,4.92
8.222.248.188,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,42,4.92
47.74.10.135,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,288,4.92
47.236.19.51,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,4.91
8.222.187.107,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,4.91
8.222.187.4,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,4.91
47.91.31.231,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,4.91
8.222.188.56,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,4.9
47.245.39.49,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,158,4.9
8.219.222.98,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,136,4.9
47.245.58.250,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,4.9
47.91.19.249,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,105,4.9
47.236.193.5,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,120,4.9
47.91.16.198,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,118,4.9
8.210.146.108,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,73,4.89
8.219.161.129,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,4.89
47.236.125.62,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,89,4.89
47.74.13.66,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,218,4.89
8.209.214.222,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,4.89
47.91.16.214,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,105,4.89
8.209.212.5,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,4.88
47.243.86.79,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,121,4.88
8.219.103.126,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,4.88
47.242.234.127,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,46,4.88
8.210.3.24,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,38,4.88
47.236.172.95,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,28,4.88
8.219.197.111,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,156,4.88
47.245.118.70,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,4.88
47.236.104.11,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,132,4.88
8.219.177.205,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,156,4.87
47.243.161.235,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,39,4.87
47.74.34.135,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,4.87
47.74.11.219,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,128,4.87
8.209.200.73,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,4.87
47.245.115.6,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,4.87
47.245.7.212,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,93,4.87
47.245.110.13,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,4.87
8.209.214.157,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,84,4.87
47.236.169.15,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,48,4.87
47.243.162.49,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,40,4.87
47.243.70.197,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,111,4.87
47.245.37.98,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,4.87
47.236.11.84,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,4.87
47.245.15.207,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,211,4.86
47.236.166.184,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,28,4.86
47.245.41.84,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,4.86
47.236.172.95,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,4.86
8.218.143.10,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,38,4.86
47.245.55.99,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,87,4.86
47.243.42.219,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,76,4.86
8.209.243.172,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,123,4.86
47.91.18.207,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,4.86
47.245.118.70,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,4.85
47.245.37.37,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,4.85
8.217.49.34,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,41,4.85
8.219.156.148,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,97,4.85
47.245.33.163,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,192,4.84
47.91.22.115,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,161,4.84
8.219.228.157,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,138,4.84
47.245.54.140,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,179,4.83
47.245.41.169,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,4.83
47.242.232.14,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,77,4.83
47.245.113.117,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,4.83
47.245.34.36,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,4.82
8.219.107.199,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,4.82
8.218.181.189,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,138,4.82
47.245.105.224,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,4.82
8.219.77.222,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,126,4.81
8.219.247.53,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,4.81
47.74.26.131,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,228,4.81
47.91.2.5,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,96,4.81
8.219.157.97,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,4.81
8.210.3.24,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,45,4.8
47.245.126.151,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,75,4.8
47.91.25.66,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,4.8
8.218.52.115,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,39,4.8
8.217.85.14,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,80,4.8
47.74.40.13,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,202,4.8
47.245.33.56,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,4.8
8.219.249.38,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,48,4.8
47.245.53.101,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,4.79
47.245.59.243,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,326,4.79
47.236.144.156,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,171,4.78
8.222.252.150,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,103,4.78
47.245.53.101,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,108,4.78
8.219.199.220,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,144,4.78
47.236.144.48,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,130,4.78
8.219.186.189,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,90,4.78
8.217.147.230,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,38,4.78
8.222.188.56,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,4.78
47.74.5.99,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,4.78
47.243.161.235,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,52,4.78
47.74.46.84,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,201,4.78
8.217.167.88,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,36,4.78
47.245.6.9,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,288,4.78
8.210.55.134,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,38,4.77
47.243.161.235,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,44,4.77
8.209.222.232,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,136,4.77
8.219.209.14,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,23,4.77
8.219.222.8,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,97,4.77
8.222.152.165,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,77,4.77
47.74.54.145,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,157,4.77
8.217.164.10,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,47,4.76
8.219.107.135,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,137,4.76
8.219.98.13,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,93,4.76
8.219.84.102,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,4.76
8.219.238.145,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,38,4.76
47.242.234.127,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,57,4.76
47.74.40.13,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,182,4.76
47.245.39.49,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,294,4.76
8.219.147.58,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,123,4.76
47.236.144.48,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,161,4.76
8.219.77.222,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,4.75
47.245.4.219,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,4.75
47.245.37.89,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,192,4.75
8.209.214.157,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,95,4.75
8.222.169.182,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,111,4.75
47.245.42.162,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,4.74
47.236.150.109,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,69,4.74
8.218.174.118,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,42,4.74
8.210.21.65,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,38,4.74
47.245.107.174,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,66,4.74
47.236.21.51,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,63,4.74
47.236.187.144,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,4.74
8.210.174.156,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,75,4.74
47.74.7.51,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,4.73
8.219.157.97,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,91,4.73
47.76.37.57,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,48,4.73
8.222.136.247,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,109,4.73
47.245.4.22,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,242,4.72
8.222.184.198,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,83,4.72
47.236.249.41,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,4.72
47.236.249.41,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,73,4.72
8.219.157.97,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,4.72
8.217.167.88,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,40,4.72
47.236.144.156,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,4.72
47.236.17.165,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,36,4.72
47.236.166.184,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,58,4.72
8.217.159.210,8080,8080,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,43,4.72
8.218.156.91,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,71,4.72
47.243.86.79,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,53,4.72
8.218.158.94,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,77,4.71
47.74.26.196,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,253,4.71
8.219.198.34,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,4.71
8.219.198.34,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,4.71
47.245.105.224,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,38,4.71
47.245.39.28,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,4.71
47.236.155.170,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,4.71
47.245.59.188,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,285,4.71
47.236.172.71,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,102,4.7
47.245.39.49,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,140,4.7
8.219.154.107,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,4.69
8.219.92.89,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,73,4.69
8.219.170.223,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,158,4.69
8.222.238.141,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,130,4.69
47.74.10.240,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,4.69
47.236.11.84,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,4.68
8.219.174.142,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,4.68
47.91.23.146,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,4.68
8.219.194.170,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,212,4.68
8.219.210.226,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,102,4.68
8.219.206.53,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,23,4.68
8.219.140.229,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,155,4.68
8.219.213.112,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,134,4.68
47.236.75.113,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,101,4.68
8.209.242.25,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,4.67
47.236.161.155,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,99,4.67
47.236.168.17,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,4.67
47.236.17.165,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,4.67
8.219.78.1,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,4.67
47.236.198.189,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,35,4.67
8.209.243.137,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,4.67
8.219.245.232,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,91,4.66
8.209.200.73,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,4.66
8.219.213.112,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,47,4.66
8.218.149.193,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,43,4.65
47.236.150.13,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,4.65
47.245.34.140,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,112,4.65
8.219.178.225,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,62,4.64
47.245.118.197,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,4.64
47.236.7.13,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,4.64
8.209.246.24,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,4.64
8.222.140.87,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,4.64
8.219.99.8,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,88,4.63
47.245.118.197,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,4.63
47.245.110.13,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,4.63
47.91.17.102,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,4.63
47.245.108.213,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,82,4.63
8.222.130.137,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,94,4.63
8.219.13.143,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,4.62
47.236.83.196,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,129,4.62
47.245.28.255,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,274,4.62
47.243.70.197,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,42,4.62
8.210.3.24,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,36,4.62
8.219.228.157,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,4.62
47.245.62.84,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,4.61
8.222.138.164,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,116,4.61
47.74.52.188,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,4.61
8.218.126.53,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,82,4.6
47.245.37.89,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,4.6
8.210.55.134,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,41,4.6
8.222.244.123,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,4.6
